NomFichier;Probleme;NbVertice;NbCenter;FctObj;Initial;E1;E2;E3;E4;E5;Min;Max;Moy;Descente;E1;E2;E3;E4;E5;Min;Max;Moy;RS;E1;E2;E3;Min;Max;Moy;AG;E1;E2;E3;E4;E5;Min;Max;Moy
pmed1n;;100;5;5819;;6895;6754;6542;6540;6642;6540;6895;6674;;5870;6012;5976;6072;5904;5870;6072;5966;;5907;6060;5917;6107;5904;5904;6107;5979;;6066;6288;6355;6171;6473;6066;6473;6270;;
